folio_recepcion,fecha_recepcion,estado_final_lm,count
2024200772,2024-05-16 12:27:00.000000,3,1
2024200775,2024-05-16 17:37:00.000000,3,1
2024200777,2024-05-16 18:05:00.000000,3,1
2024200778,2024-05-16 11:21:00.000000,6,1
2024200780,2024-05-16 10:14:00.000000,3,1
2024200781,2024-05-16 17:50:00.000000,3,1
2024200782,2024-05-16 17:09:00.000000,3,1
2024200788,2024-05-16 00:01:00.000000,6,1
2024200789,2024-05-16 00:01:00.000000,6,1
2024200791,2024-05-16 00:01:00.000000,6,1
2024200793,2024-05-16 00:01:00.000000,6,1
2024200795,2024-05-16 00:01:00.000000,6,1
2024200796,2024-05-16 00:01:00.000000,6,1
2024200798,2024-05-16 00:01:00.000000,6,1
2024200799,2024-05-16 00:01:00.000000,6,1
2024200803,2024-05-16 00:01:00.000000,6,1
2024200804,2024-05-16 00:01:00.000000,6,1
2024200805,2024-05-16 00:01:00.000000,6,1
2024200806,2024-05-16 00:01:00.000000,6,1
2024200810,2024-05-16 00:01:00.000000,6,1
2024200814,2024-05-16 17:07:00.000000,4,1
2024200815,2024-05-16 17:02:00.000000,3,1
2024200816,2024-05-16 00:04:00.000000,3,1
2024200818,2024-05-16 12:22:00.000000,3,1
2024200819,2024-05-16 17:42:00.000000,6,1
2024200822,2024-05-16 17:17:00.000000,3,1
2024200823,2024-05-16 16:55:00.000000,6,1
2024200825,2024-05-16 17:51:00.000000,3,1
2024200826,2024-05-16 17:08:00.000000,3,1
2024200829,2024-05-16 12:19:00.000000,6,1
2024200830,2024-05-16 18:04:00.000000,3,1
2024200831,2024-05-16 17:21:00.000000,6,1
2024200835,2024-05-16 11:58:00.000000,3,1
2024200837,2024-05-16 17:42:00.000000,3,1
2024200838,2024-05-16 14:13:00.000000,3,1
2024200842,2024-05-16 17:10:00.000000,3,1
2024200844,2024-05-16 19:35:00.000000,3,1
2024200845,2024-05-16 14:13:00.000000,3,1
2024200846,2024-05-16 17:27:00.000000,3,1
2024200847,2024-05-16 09:53:00.000000,3,1
2024200848,2024-05-16 10:59:00.000000,6,1
2024200849,2024-05-16 12:38:00.000000,6,1
2024200850,2024-05-16 20:58:00.000000,3,1
2024200852,2024-05-16 07:12:00.000000,3,1
2024200854,2024-05-16 17:07:00.000000,3,1
2024200855,2024-05-16 17:42:00.000000,3,1
2024200857,2024-05-16 16:44:00.000000,3,1
2024200860,2024-05-16 17:30:00.000000,4,1
2024200864,2024-05-16 12:13:00.000000,3,1
2024200865,2024-05-16 17:53:00.000000,6,1
2024200866,2024-05-16 14:12:00.000000,6,1
2024200869,2024-05-16 17:59:00.000000,6,1
2024200870,2024-05-16 18:04:00.000000,6,1
2024200871,2024-05-16 17:03:00.000000,3,1
2024200873,2024-05-16 16:38:00.000000,3,1
2024200875,2024-05-16 17:41:00.000000,3,1
2024200876,2024-05-16 17:50:00.000000,6,1
2024200881,2024-05-16 10:41:00.000000,3,1
2024200882,2024-05-16 16:49:00.000000,4,1
2024200887,2024-05-16 10:06:00.000000,3,1
2024200888,2024-05-16 10:29:00.000000,6,1
2024200893,2024-05-16 11:07:00.000000,3,1
2024200894,2024-05-16 14:12:00.000000,6,1
2024200896,2024-05-16 11:18:00.000000,3,1
2024200899,2024-05-16 12:37:00.000000,3,1
2024200901,2024-05-16 17:18:00.000000,3,1
2024200904,2024-05-16 07:23:00.000000,3,1
2024200905,2024-05-16 16:50:00.000000,3,1
2024200907,2024-05-16 16:58:00.000000,6,1
2024200909,2024-05-16 17:43:00.000000,3,1
2024200910,2024-05-16 00:05:00.000000,3,1
2024200913,2024-05-16 10:36:00.000000,6,1
2024200915,2024-05-16 17:33:00.000000,4,1
2024200916,2024-05-16 17:11:00.000000,6,1
2024200917,2024-05-16 10:39:00.000000,3,1
2024200919,2024-05-16 17:32:00.000000,3,1
2024200924,2024-05-16 10:22:00.000000,6,1
2024200925,2024-05-16 10:00:00.000000,3,1
2024200931,2024-05-16 17:08:00.000000,3,1
2024200934,2024-05-16 17:03:00.000000,3,1
2024200935,2024-05-16 14:14:00.000000,3,1
2024200938,2024-05-16 12:30:00.000000,3,1
2024200939,2024-05-16 17:44:00.000000,6,1
2024200940,2024-05-16 17:20:00.000000,3,1
2024200941,2024-05-16 17:17:00.000000,3,1
2024200942,2024-05-16 16:23:00.000000,3,1
2024200945,2024-05-16 17:09:00.000000,3,1
2024200951,2024-05-16 11:53:00.000000,6,1
2024200955,2024-05-16 16:55:00.000000,6,1
2024200958,2024-05-16 19:56:00.000000,3,1
2024200963,2024-05-16 17:35:00.000000,6,1
2024200965,2024-05-16 14:12:00.000000,6,1
2024200966,2024-05-16 17:01:00.000000,3,1
2024200968,2024-05-16 22:45:00.000000,3,1
2024200969,2024-05-16 11:23:00.000000,3,1
2024200970,2024-05-16 17:22:00.000000,3,1
2024200971,2024-05-16 11:18:00.000000,3,1
2024200972,2024-05-16 17:11:00.000000,3,1
2024200973,2024-05-16 17:15:00.000000,3,1
2024200974,2024-05-16 10:24:00.000000,3,1
2024200977,2024-05-16 10:20:00.000000,3,1
2024200982,2024-05-16 14:12:00.000000,3,1
2024200983,2024-05-16 17:46:00.000000,3,1
2024200985,2024-05-16 00:01:00.000000,6,1
2024200986,2024-05-16 00:01:00.000000,6,1
2024200989,2024-05-16 00:01:00.000000,6,1
2024200990,2024-05-16 00:01:00.000000,6,1
2024200991,2024-05-16 00:01:00.000000,6,1
2024200993,2024-05-16 00:01:00.000000,6,1
2024200995,2024-05-16 00:01:00.000000,6,1
2024201001,2024-05-15 00:01:00.000000,6,1
2024201002,2024-05-15 00:01:00.000000,6,1
2024201003,2024-05-15 00:01:00.000000,6,1
2024201004,2024-05-15 00:01:00.000000,6,1
2024201005,2024-05-15 00:01:00.000000,6,1
2024201006,2024-05-15 00:01:00.000000,6,1
2024201007,2024-05-15 00:01:00.000000,6,1
2024201008,2024-05-15 00:01:00.000000,6,1
2024201009,2024-05-15 00:01:00.000000,6,1
2024201011,2024-05-15 00:01:00.000000,6,1
2024201012,2024-05-15 00:01:00.000000,6,1
2024201014,2024-05-15 00:01:00.000000,6,1
2024201016,2024-05-15 00:01:00.000000,6,1
2024201018,2024-05-15 00:01:00.000000,6,1
2024201020,2024-05-15 00:01:00.000000,6,1
2024201024,2024-05-15 00:01:00.000000,6,1
2024201025,2024-05-15 00:01:00.000000,6,1
2024201030,2024-05-15 17:29:00.000000,3,1
2024201032,2024-05-15 20:42:00.000000,3,1
2024201034,2024-05-15 22:58:00.000000,3,1
2024201036,2024-05-15 08:16:00.000000,3,1
2024201037,2024-05-15 18:19:00.000000,3,1
2024201038,2024-05-15 11:31:00.000000,3,1
2024201040,2024-05-15 13:33:00.000000,4,1
2024201041,2024-05-15 08:01:00.000000,3,1
2024201043,2024-05-15 17:49:00.000000,6,1
2024201044,2024-05-15 08:15:00.000000,6,1
2024201045,2024-05-15 08:01:00.000000,6,1
2024201046,2024-05-15 11:19:00.000000,3,1
2024201048,2024-05-15 08:03:00.000000,3,1
2024201049,2024-05-15 20:16:00.000000,3,1
2024201050,2024-05-15 08:01:00.000000,6,1
2024201051,2024-05-15 08:17:00.000000,6,1
2024201053,2024-05-15 08:06:00.000000,3,1
2024201054,2024-05-15 08:02:00.000000,3,1
2024201057,2024-05-15 08:03:00.000000,3,1
2024201059,2024-05-15 08:16:00.000000,6,1
2024201060,2024-05-15 18:21:00.000000,3,1
2024201061,2024-05-15 08:01:00.000000,3,1
2024201063,2024-05-15 08:03:00.000000,3,1
2024201064,2024-05-15 11:21:00.000000,6,1
2024201066,2024-05-15 20:50:00.000000,3,1
2024201067,2024-05-15 08:04:00.000000,3,1
2024201072,2024-05-15 09:25:00.000000,3,1
2024201074,2024-05-15 08:06:00.000000,3,1
2024201075,2024-05-15 08:02:00.000000,3,1
2024201076,2024-05-15 08:01:00.000000,6,1
2024201078,2024-05-15 08:02:00.000000,3,1
2024201079,2024-05-15 16:52:00.000000,3,1
2024201082,2024-05-15 17:56:00.000000,3,1
2024201083,2024-05-15 08:16:00.000000,3,1
2024201084,2024-05-15 08:01:00.000000,3,1
2024201085,2024-05-15 08:03:00.000000,3,1
2024201086,2024-05-15 08:01:00.000000,3,1
2024201087,2024-05-15 00:01:00.000000,3,1
2024201093,2024-05-15 11:37:00.000000,6,1
2024201094,2024-05-15 08:01:00.000000,3,1
2024201096,2024-05-15 15:56:00.000000,3,1
2024201098,2024-05-15 22:51:00.000000,3,1
2024201100,2024-05-15 08:02:00.000000,3,1
2024201101,2024-05-15 18:24:00.000000,3,1
2024201102,2024-05-15 08:15:00.000000,6,1
2024201104,2024-05-15 11:32:00.000000,6,1
2024201105,2024-05-15 08:04:00.000000,4,1
2024201106,2024-05-15 23:14:00.000000,3,1
2024201107,2024-05-15 00:04:00.000000,3,1
2024201108,2024-05-15 10:48:00.000000,3,1
2024201114,2024-05-15 08:12:00.000000,6,1
2024201115,2024-05-15 20:53:00.000000,6,1
2024201119,2024-05-15 08:02:00.000000,3,1
2024201121,2024-05-15 10:28:00.000000,4,1
2024201123,2024-05-15 14:43:00.000000,3,1
2024201126,2024-05-15 08:02:00.000000,3,1
2024201127,2024-05-15 08:15:00.000000,3,1
2024201128,2024-05-15 08:01:00.000000,3,1
2024201130,2024-05-15 08:15:00.000000,3,1
2024201133,2024-05-15 08:18:00.000000,6,1
2024201135,2024-05-15 08:02:00.000000,3,1
2024201136,2024-05-15 08:18:00.000000,6,1
2024201138,2024-05-15 08:01:00.000000,4,1
2024201141,2024-05-15 23:27:00.000000,3,1
2024201142,2024-05-15 08:01:00.000000,3,1
2024201143,2024-05-15 08:07:00.000000,6,1
2024201144,2024-05-15 11:03:00.000000,3,1
2024201145,2024-05-15 08:17:00.000000,6,1
2024201146,2024-05-15 08:01:00.000000,3,1
2024201148,2024-05-15 08:02:00.000000,3,1
2024201149,2024-05-15 15:32:00.000000,3,1
2024201153,2024-05-15 11:14:00.000000,4,1
2024201154,2024-05-15 08:03:00.000000,3,1
2024201160,2024-05-15 08:03:00.000000,6,1
2024201162,2024-05-15 08:28:00.000000,6,1
2024201165,2024-05-15 17:51:00.000000,3,1
2024201167,2024-05-15 08:11:00.000000,3,1
2024201168,2024-05-15 08:10:00.000000,3,1
2024201170,2024-05-15 08:02:00.000000,3,1
2024201172,2024-05-15 08:14:00.000000,3,1
2024201174,2024-05-15 11:48:00.000000,6,1
2024201176,2024-05-15 08:02:00.000000,3,1
2024201178,2024-05-15 08:03:00.000000,6,1
2024201180,2024-05-15 08:13:00.000000,3,1
2024201182,2024-05-15 00:01:00.000000,6,1
2024201183,2024-05-15 00:01:00.000000,6,1
2024201188,2024-05-15 00:01:00.000000,6,1
2024201192,2024-05-15 00:01:00.000000,6,1
2024201193,2024-05-15 00:01:00.000000,6,1
2024201194,2024-05-15 00:01:00.000000,6,1
2024201196,2024-05-15 00:01:00.000000,6,1
2024201197,2024-05-15 00:01:00.000000,6,1
2024201198,2024-05-15 00:01:00.000000,6,1
2024201199,2024-05-15 00:01:00.000000,6,1
2024201201,2024-05-15 00:01:00.000000,6,1
2024201203,2024-05-15 00:01:00.000000,6,1
2024201206,2024-05-15 00:01:00.000000,6,1
2024201207,2024-05-15 00:01:00.000000,6,1
2024201210,2024-05-15 00:01:00.000000,6,1
2024201211,2024-05-15 00:01:00.000000,6,1
2024201212,2024-05-15 00:01:00.000000,6,1
2024201213,2024-05-15 00:01:00.000000,6,1
2024201215,2024-05-15 00:01:00.000000,6,1
2024201218,2024-05-15 00:01:00.000000,6,1
2024201219,2024-05-15 00:01:00.000000,6,1
2024201221,2024-05-15 00:01:00.000000,6,1
2024201222,2024-05-15 00:01:00.000000,6,1
2024201225,2024-05-15 00:01:00.000000,6,1
2024201226,2024-05-15 00:01:00.000000,6,1
2024201228,2024-05-15 00:01:00.000000,6,1
2024201229,2024-05-15 00:01:00.000000,6,1
2024201231,2024-05-15 00:01:00.000000,6,1
2024201232,2024-05-15 00:01:00.000000,6,1
2024201233,2024-05-15 00:01:00.000000,6,1
2024201239,2024-05-16 00:01:00.000000,6,1
2024201242,2024-05-16 00:01:00.000000,6,1
2024201243,2024-05-16 00:01:00.000000,6,1
2024201246,2024-05-16 00:01:00.000000,6,1
2024201248,2024-05-16 00:01:00.000000,6,1
2024201249,2024-05-16 00:01:00.000000,6,1
2024201253,2024-05-16 00:01:00.000000,6,1
2024201255,2024-05-16 00:01:00.000000,6,1
2024201260,2024-05-16 17:44:00.000000,4,1
2024201261,2024-05-16 16:59:00.000000,4,1
2024201262,2024-05-16 17:00:00.000000,4,1
2024201263,2024-05-16 15:16:00.000000,3,1
2024201266,2024-05-16 18:05:00.000000,6,1
2024201268,2024-05-16 17:57:00.000000,3,1
2024201269,2024-05-16 23:38:00.000000,3,1
2024201271,2024-05-16 10:38:00.000000,3,1
2024201274,2024-05-16 16:58:00.000000,3,1
2024201276,2024-05-16 12:00:00.000000,3,1
2024201277,2024-05-16 17:56:00.000000,3,1
2024201278,2024-05-16 17:47:00.000000,3,1
2024201279,2024-05-16 07:52:00.000000,3,1
2024201281,2024-05-16 11:42:00.000000,3,1
2024201282,2024-05-16 10:42:00.000000,3,1
2024201284,2024-05-16 17:53:00.000000,3,1
2024201285,2024-05-16 17:01:00.000000,3,1
2024201286,2024-05-16 20:29:00.000000,3,1
2024201288,2024-05-16 17:11:00.000000,6,1
2024201290,2024-05-16 16:48:00.000000,4,1
2024201292,2024-05-16 14:14:00.000000,3,1
2024201293,2024-05-16 18:06:00.000000,3,1
2024201294,2024-05-16 17:55:00.000000,3,1
2024201298,2024-05-16 17:17:00.000000,6,1
2024201299,2024-05-16 11:41:00.000000,3,1
2024201300,2024-05-16 18:06:00.000000,3,1
2024201301,2024-05-16 11:09:00.000000,3,1
2024201303,2024-05-16 17:53:00.000000,3,1
2024201304,2024-05-16 17:44:00.000000,3,1
2024201305,2024-05-16 18:06:00.000000,3,1
2024201306,2024-05-16 12:03:00.000000,3,1
2024201308,2024-05-16 18:05:00.000000,3,1
2024201309,2024-05-16 17:11:00.000000,3,1
2024201310,2024-05-16 17:50:00.000000,3,1
2024201311,2024-05-16 16:45:00.000000,6,1
2024201315,2024-05-16 18:06:00.000000,3,1
2024201316,2024-05-16 17:37:00.000000,3,1
2024201322,2024-05-16 18:06:00.000000,3,1
2024201323,2024-05-16 12:04:00.000000,6,1
2024201327,2024-05-16 17:45:00.000000,6,1
2024201331,2024-05-16 12:22:00.000000,6,1
2024201333,2024-05-16 16:59:00.000000,3,1
2024201334,2024-05-16 14:52:00.000000,3,1
2024201337,2024-05-16 17:16:00.000000,3,1
2024201339,2024-05-16 11:37:00.000000,3,1
2024201341,2024-05-16 17:17:00.000000,3,1
2024201347,2024-05-16 17:51:00.000000,3,1
2024201349,2024-05-16 19:07:00.000000,3,1
2024201350,2024-05-16 15:37:00.000000,3,1
2024201352,2024-05-16 11:30:00.000000,3,1
2024201353,2024-05-16 16:52:00.000000,3,1
2024201354,2024-05-16 17:01:00.000000,3,1
2024201355,2024-05-16 12:10:00.000000,6,1
2024201356,2024-05-16 17:55:00.000000,3,1
2024201357,2024-05-16 18:05:00.000000,3,1
2024201359,2024-05-16 17:23:00.000000,3,1
2024201360,2024-05-16 09:51:00.000000,3,1
2024201362,2024-05-16 14:14:00.000000,3,1
2024201363,2024-05-16 17:35:00.000000,6,1
2024201365,2024-05-16 17:59:00.000000,3,1
2024201366,2024-05-16 10:29:00.000000,3,1
2024201367,2024-05-16 14:14:00.000000,3,1
2024201368,2024-05-16 10:39:00.000000,3,1
2024201369,2024-05-16 17:56:00.000000,3,1
2024201370,2024-05-16 00:01:00.000000,6,1
2024201371,2024-05-16 10:47:00.000000,3,1
2024201376,2024-05-16 12:28:00.000000,6,1
2024201377,2024-05-16 17:05:00.000000,3,1
2024201378,2024-05-16 17:28:00.000000,3,1
2024201379,2024-05-16 17:38:00.000000,3,1
2024201380,2024-05-16 17:28:00.000000,3,1
2024201381,2024-05-16 14:13:00.000000,6,1
2024201384,2024-05-16 16:49:00.000000,3,1
2024201385,2024-05-16 17:53:00.000000,3,1
2024201388,2024-05-16 18:00:00.000000,3,1
2024201390,2024-05-16 17:18:00.000000,3,1
2024201394,2024-05-16 10:25:00.000000,6,1
2024201396,2024-05-16 11:50:00.000000,3,1
2024201399,2024-05-16 16:54:00.000000,3,1
2024201401,2024-05-16 18:01:00.000000,3,1
2024201403,2024-05-16 17:37:00.000000,3,1
2024201406,2024-05-16 14:13:00.000000,3,1
2024201407,2024-05-16 11:43:00.000000,3,1
2024201408,2024-05-16 17:33:00.000000,6,1
2024201411,2024-05-16 11:51:00.000000,3,1
2024201414,2024-05-16 18:05:00.000000,3,1
2024201415,2024-05-16 16:59:00.000000,6,1
2024201416,2024-05-16 00:00:00.000000,3,1
2024201417,2024-05-16 18:05:00.000000,3,1
2024201418,2024-05-16 12:36:00.000000,3,1
2024201419,2024-05-16 06:08:00.000000,3,1
2024201427,2024-05-16 00:01:00.000000,6,1
2024201428,2024-05-16 00:01:00.000000,6,1
2024201429,2024-05-16 00:01:00.000000,6,1
2024201435,2024-05-16 00:01:00.000000,6,1
2024201438,2024-05-16 00:01:00.000000,6,1
2024201448,2024-05-16 00:01:00.000000,6,1
2024201453,2024-05-16 00:01:00.000000,6,1
2024201454,2024-05-16 00:01:00.000000,6,1
2024201456,2024-05-16 00:01:00.000000,6,1
2024201457,2024-05-16 00:01:00.000000,6,1
2024201459,2024-05-16 00:01:00.000000,6,1
2024201461,2024-05-16 00:01:00.000000,6,1
2024201463,2024-05-16 00:01:00.000000,6,1
2024201464,2024-05-16 00:01:00.000000,6,1
2024201465,2024-05-16 00:01:00.000000,6,1
2024201468,2024-05-16 00:01:00.000000,6,1
2024201471,2024-05-16 10:31:00.000000,3,1
2024201473,2024-05-16 18:56:00.000000,3,1
2024201474,2024-05-16 10:56:00.000000,3,1
2024201476,2024-05-16 00:01:00.000000,6,1
2024201477,2024-05-16 00:01:00.000000,6,1
2024201479,2024-05-16 00:01:00.000000,6,1
2024201480,2024-05-16 10:35:00.000000,6,1
2024201481,2024-05-16 20:34:00.000000,3,1
2024201482,2024-05-16 00:01:00.000000,6,1
2024201483,2024-05-16 00:01:00.000000,6,1
2024201485,2024-05-16 00:01:00.000000,6,1
2024201489,2024-05-16 14:21:00.000000,3,1
2024201490,2024-05-16 19:33:00.000000,6,1
2024201493,2024-05-16 00:01:00.000000,6,1
2024201494,2024-05-16 00:01:00.000000,6,1
2024201495,2024-05-16 00:01:00.000000,6,1
2024201496,2024-05-16 07:51:00.000000,3,1
2024201497,2024-05-16 14:12:00.000000,3,1
2024201498,2024-05-16 00:01:00.000000,6,1
2024201501,2024-05-16 16:29:00.000000,3,1
2024201502,2024-05-16 20:25:00.000000,3,1
2024201504,2024-05-16 00:01:00.000000,6,1
2024201505,2024-05-16 00:01:00.000000,6,1
2024201507,2024-05-16 00:01:00.000000,6,1
2024201508,2024-05-16 18:23:00.000000,3,1
2024201512,2024-05-16 00:00:00.000000,3,1
2024201513,2024-05-16 13:09:00.000000,3,1
2024201514,2024-05-16 00:01:00.000000,6,1
2024201515,2024-05-16 11:55:00.000000,3,1
2024201517,2024-05-16 00:01:00.000000,6,1
2024201518,2024-05-16 14:14:00.000000,6,1
2024201525,2024-05-16 10:48:00.000000,3,1
2024201528,2024-05-16 00:01:00.000000,6,1
2024201529,2024-05-16 00:01:00.000000,6,1
2024201531,2024-05-16 00:01:00.000000,6,1
2024201533,2024-05-16 11:23:00.000000,3,1
2024201534,2024-05-16 00:01:00.000000,6,1
2024201537,2024-05-16 00:01:00.000000,6,1
2024201538,2024-05-16 20:20:00.000000,3,1
2024201542,2024-05-16 14:13:00.000000,3,1
2024201543,2024-05-16 17:58:00.000000,3,1
2024201544,2024-05-16 11:33:00.000000,3,1
2024201548,2024-05-16 17:24:00.000000,3,1
2024201549,2024-05-16 00:01:00.000000,6,1
2024201550,2024-05-16 17:30:00.000000,6,1
2024201553,2024-05-16 00:01:00.000000,6,1
2024201554,2024-05-16 17:23:00.000000,3,1
2024201555,2024-05-16 00:01:00.000000,6,1
2024201558,2024-05-16 06:07:00.000000,3,1
2024201559,2024-05-16 16:56:00.000000,3,1
2024201562,2024-05-16 00:01:00.000000,6,1
2024201564,2024-05-16 14:13:00.000000,3,1
2024201566,2024-05-16 10:19:00.000000,3,1
2024201567,2024-05-16 11:46:00.000000,3,1
2024201568,2024-05-16 00:01:00.000000,6,1
2024201571,2024-05-16 00:01:00.000000,3,1
2024201573,2024-05-16 12:28:00.000000,3,1
2024201575,2024-05-16 23:37:00.000000,3,1
2024201576,2024-05-16 07:41:00.000000,3,1
2024201577,2024-05-16 00:01:00.000000,6,1
2024201578,2024-05-16 00:01:00.000000,6,1
2024201579,2024-05-16 00:01:00.000000,6,1
2024201580,2024-05-16 14:53:00.000000,3,1
2024201582,2024-05-16 14:55:00.000000,3,1
2024201588,2024-05-16 17:05:00.000000,3,1
2024201589,2024-05-16 14:14:00.000000,3,1
2024201590,2024-05-16 18:21:00.000000,3,1
2024201592,2024-05-16 15:46:00.000000,3,1
2024201594,2024-05-16 00:01:00.000000,6,1
2024201596,2024-05-16 00:01:00.000000,6,1
2024201600,2024-05-16 00:01:00.000000,6,1
2024201604,2024-05-16 00:01:00.000000,6,1
2024201605,2024-05-16 00:01:00.000000,6,1
2024201607,2024-05-16 00:01:00.000000,6,1
2024201608,2024-05-16 00:01:00.000000,6,1
2024201613,2024-05-16 00:01:00.000000,6,1
2024201614,2024-05-16 00:01:00.000000,6,1
2024201622,2024-05-16 00:01:00.000000,6,1
2024201624,2024-05-16 00:01:00.000000,6,1
2024201625,2024-05-16 00:01:00.000000,6,1
2024201626,2024-05-16 00:01:00.000000,6,1
2024201627,2024-05-16 00:01:00.000000,6,1
2024201628,2024-05-16 00:01:00.000000,6,1
2024201629,2024-05-16 00:01:00.000000,6,1
2024201630,2024-05-16 00:01:00.000000,6,1
2024201636,2024-05-16 11:51:00.000000,3,1
2024201638,2024-05-16 20:10:00.000000,6,1
2024201639,2024-05-16 00:03:00.000000,3,1
2024201640,2024-05-16 00:01:00.000000,6,1
2024201642,2024-05-16 00:01:00.000000,6,1
2024201643,2024-05-16 00:01:00.000000,6,1
2024201644,2024-05-16 14:34:00.000000,3,1
2024201645,2024-05-16 00:01:00.000000,6,1
2024201648,2024-05-16 14:26:00.000000,3,1
2024201650,2024-05-16 14:56:00.000000,3,1
2024201651,2024-05-16 00:01:00.000000,6,1
2024201654,2024-05-16 00:01:00.000000,6,1
2024201656,2024-05-16 00:01:00.000000,6,1
2024201657,2024-05-16 00:01:00.000000,6,1
2024201658,2024-05-16 00:01:00.000000,6,1
2024201659,2024-05-16 00:04:00.000000,3,1
2024201661,2024-05-16 07:46:00.000000,3,1
2024201666,2024-05-16 14:12:00.000000,6,1
2024201667,2024-05-16 10:22:00.000000,3,1
2024201668,2024-05-16 19:20:00.000000,3,1
2024201670,2024-05-16 00:01:00.000000,6,1
2024201671,2024-05-16 00:01:00.000000,6,1
2024201673,2024-05-16 09:00:00.000000,3,1
2024201675,2024-05-16 10:25:00.000000,3,1
2024201678,2024-05-16 14:13:00.000000,3,1
2024201680,2024-05-16 12:06:00.000000,6,1
2024201681,2024-05-16 15:59:00.000000,3,1
2024201682,2024-05-16 00:01:00.000000,6,1
2024201683,2024-05-16 00:01:00.000000,6,1
2024201687,2024-05-16 00:01:00.000000,6,1
2024201689,2024-05-16 14:12:00.000000,6,1
2024201691,2024-05-16 00:01:00.000000,6,1
2024201692,2024-05-16 00:01:00.000000,6,1
2024201694,2024-05-16 00:01:00.000000,6,1
2024201695,2024-05-16 11:49:00.000000,3,1
2024201696,2024-05-16 14:13:00.000000,3,1
2024201700,2024-05-16 00:01:00.000000,6,1
2024201702,2024-05-16 00:01:00.000000,6,1
2024201703,2024-05-16 00:01:00.000000,6,1
2024201704,2024-05-16 12:02:00.000000,3,1
2024201705,2024-05-16 14:31:00.000000,3,1
2024201706,2024-05-16 10:21:00.000000,3,1
2024201708,2024-05-16 11:10:00.000000,3,1
2024201710,2024-05-16 17:53:00.000000,6,1
2024201712,2024-05-16 14:15:00.000000,6,1
2024201713,2024-05-16 11:15:00.000000,3,1
2024201719,2024-05-16 11:03:00.000000,3,1
2024201724,2024-05-16 17:42:00.000000,6,1
2024201726,2024-05-16 00:01:00.000000,6,1
2024201727,2024-05-16 16:35:00.000000,6,1
2024201728,2024-05-16 00:01:00.000000,6,1
2024201730,2024-05-16 07:45:00.000000,3,1
2024201733,2024-05-16 22:53:00.000000,3,1
2024201735,2024-05-16 10:27:00.000000,3,1
2024201736,2024-05-16 10:34:00.000000,4,1
2024201739,2024-05-16 12:27:00.000000,3,1
2024201740,2024-05-16 15:41:00.000000,3,1
2024201741,2024-05-16 10:20:00.000000,3,1
2024201742,2024-05-16 00:01:00.000000,6,1
2024201745,2024-05-16 00:01:00.000000,6,1
2024201746,2024-05-16 00:01:00.000000,6,1
2024201748,2024-05-16 16:58:00.000000,3,1
2024201751,2024-05-16 17:01:00.000000,4,1
2024201752,2024-05-16 16:55:00.000000,3,1
2024201753,2024-05-16 18:05:00.000000,6,1
2024201754,2024-05-16 11:46:00.000000,3,1
2024201758,2024-05-16 10:23:00.000000,3,1
2024201761,2024-05-16 00:01:00.000000,6,1
2024201763,2024-05-16 19:30:00.000000,3,1
2024201764,2024-05-16 18:05:00.000000,3,1
2024201767,2024-05-16 14:14:00.000000,6,1
2024201768,2024-05-16 17:06:00.000000,3,1
2024201769,2024-05-16 17:09:00.000000,6,1
2024201770,2024-05-16 14:14:00.000000,3,1
2024201773,2024-05-16 17:01:00.000000,3,1
2024201775,2024-05-16 00:01:00.000000,6,1
