"folio_recepcion","cantidad_items","cantidad_lm","cantidad_ls"
"2024359074",21,28,16
"2024353667",4,28,16
"2023470602",17,28,16
"2023477702",7,28,16
"2024352424",3,28,16
"2024350026",3,28,16
"2024365227",3,28,16
"2024365141",15,28,16
"2024358662",13,28,16
"2023477087",15,28,16
"2024356025",6,28,16
"2024361010",24,28,16
"2024360547",9,28,16
"2023460950",3,28,16
"2023478565",11,28,16
"2023464379",9,28,16
"2024363779",43,28,16
"2024358393",4,28,16
"2024351337",17,28,16
"2024356589",9,28,16
"2023475664",7,28,16
"2023478331",8,28,16
"2024352450",37,28,16
"2023477086",12,28,16
"2023476099",13,28,16
"2023478169",15,28,16
"2024358592",6,28,16
"2024354684",7,28,16
"2024366715",19,28,16
"2024360768",3,28,16
"2024353844",15,28,16
"2023459077",15,28,16
"2023477757",26,28,16
"2024357979",17,28,16
"2023464240",23,28,16
"2024350715",11,28,16
"2023478001",21,28,16
"2024361286",17,28,16
"2024363615",10,28,16
"2024354890",10,28,16
"2024366727",6,28,16
"2024352237",6,28,16
"2024359490",14,28,16
"2024365496",18,28,16
"2023455442",7,28,16
"2023459348",23,28,16
"2024357319",4,28,16
"2024359250",12,28,16
"2024358746",3,28,16
"2023455405",8,28,16
"2024359920",12,28,16
"2024357038",3,28,16
"2024366731",12,28,16
"2024366270",23,28,16
"2024363514",12,28,16
"2024357197",17,28,16
"2024360677",3,28,16
"2024357790",19,28,16
"2024357266",4,28,16
"2024366782",13,28,16
"2024366113",29,28,16
"2024359875",18,28,16
"2024357885",3,28,16
"2023470478",8,28,16
"2023459660",29,28,16
"2023478413",3,28,16
"2024351829",7,28,16
"2023478799",9,28,16
"2023478942",3,28,16
"2023476788",16,28,16
"2024365852",8,28,16
"2024364037",3,28,16
"2024350917",19,28,16
"2023477306",19,28,16
"2023459411",3,28,16
"2024351706",31,28,16
"2023460019",6,28,16
"2024350122",16,28,16
"2024350975",3,28,16
"2024350589",7,28,16
"2024372432",22,28,16
"2023478390",18,28,16
"2024356283",3,28,16
"2023478255",6,28,16
"2023478659",28,28,16
"2024352771",9,28,16
"2024366275",9,28,16
"2024359107",7,28,16
"2024350019",11,28,16
"2024351603",4,28,16
"2023475822",7,28,16
"2024351671",4,28,16
"2024360011",3,28,16
"2024364123",19,28,16
"2024352865",3,28,16
"2024364279",13,28,16
"2024366376",12,28,16
"2024364786",16,28,16
"2024356590",31,28,16
"2023111532",32,28,16
"2024365023",3,28,16
"2024353909",14,28,16
"2023455693",25,28,16
"2024365134",3,28,16
"2024360938",29,28,16
"2023470617",15,28,16
"2023459879",10,28,16
"2024363333",18,28,16
"2024364255",11,28,16
"2023477268",13,28,16
"2024360501",8,28,16
"2024356482",18,28,16
"2023478273",27,28,16
"2023455401",11,28,16
"2023459550",13,28,16
"2024360655",3,28,16
"2024360499",4,28,16
"2023476095",9,28,16
"2023476199",16,28,16
"2023470660",18,28,16
"2024353590",15,28,16
"2023478485",28,28,16
"2023464132",3,28,16
"2024357828",7,28,16
"2024357460",34,28,16
"2023478437",3,28,16
"2024361442",11,28,16
"2024364523",21,28,16
"2023455712",5,28,16
"2024351947",6,28,16
"2024352283",5,28,16
"2023459050",32,28,16
"2023477974",25,28,16
"2024360268",3,28,16
"2024351860",18,28,16
"2024366538",3,28,16
"2024362940",3,28,16
"2024353312",3,28,16
"2024365906",6,28,16
"2024350198",17,28,16
"2023475758",3,28,16
"2024353507",12,28,16
"2024353842",7,28,16
"2024351793",3,28,16
"2024354741",45,28,16
"2024351137",23,28,16
"2024364202",3,28,16
"2024356779",16,28,16
"2024365105",34,28,16
"2023459717",14,28,16
"2024353446",12,28,16
"2023463899",6,28,16
"2024364859",6,28,16
"2024354150",9,28,16
"2024361474",3,28,16
"2024361634",3,28,16
"2024372030",7,28,16
"2023476563",12,28,16
"2024350416",30,28,16
"2024364719",14,28,16
"2023455625",16,28,16
"2024359817",27,28,16
"2024351387",24,28,16
"2024354498",6,28,16
"2023455309",24,28,16
"2024350725",3,28,16
"2024354571",13,28,16
"2024360983",3,28,16
"2024364824",7,28,16
"2024353281",14,28,16
"2024353311",33,28,16
"2024360682",3,28,16
"2023470614",6,28,16
"2023477146",21,28,16
"2023476058",3,28,16
"2024363261",8,28,16
"2024360638",16,28,16
"2024372734",3,28,16
"2024356233",6,28,16
"2024353890",42,28,16
"2023460415",14,28,16
"2024350118",13,28,16
"2024366247",5,28,16
"2023476409",6,28,16
"2023460962",42,28,16
"2023455385",8,28,16
"2024350446",12,28,16
"2024360647",3,28,16
"2024353489",9,28,16
"2024357961",10,28,16
"2023476596",32,28,16
"2024350936",11,28,16
"2024363893",11,28,16
"2023455311",8,28,16
"2024358998",21,28,16
"2023476214",9,28,16
"2024350439",6,28,16
"2024351101",15,28,16
"2024365861",3,28,16
"2024365250",25,28,16
"2024356160",13,28,16
"2024365103",3,28,16
"2024359079",7,28,16
"2024360097",21,28,16
"2024366623",10,28,16
"2024365917",6,28,16
"2024361177",9,28,16
"2023478567",12,28,16
"2023476224",5,28,16
"2023464378",9,28,16
"2024364306",17,28,16
"2023477976",6,28,16
"2024356963",31,28,16
"2023475673",27,28,16
"2023475576",3,28,16
"2024356561",45,28,16
"2024353503",7,28,16
"2024356162",17,28,16
"2024361465",12,28,16
"2024365983",3,28,16
"2024359015",26,28,16
"2024366684",8,28,16
"2024350212",15,28,16
"2024032003",1,28,16
"2024350946",8,28,16
"2024350133",3,28,16
"2024360766",24,28,16
"2023464355",3,28,16
"2023476872",16,28,16
"2024353086",3,28,16
"2024361203",42,28,16
"2024364466",6,28,16
"2024360772",3,28,16
"2023478770",7,28,16
"2024354183",6,28,16
"2024350147",15,28,16
"2024360257",15,28,16
"2023476232",3,28,16
"2024372858",15,28,16
"2023475411",41,28,16
"2023463152",3,28,16
"2024358234",12,28,16
"2024365981",16,28,16
"2024351344",11,28,16
"2023455082",6,28,16
"2024361355",8,28,16
"2023478338",3,28,16
"2023477696",7,28,16
"2024359092",3,28,16
"2023476855",10,28,16
"2024353386",25,28,16
"2024365323",6,28,16
"2024362490",4,28,16
"2023478137",3,28,16
"2023478317",7,28,16
"2024357992",3,28,16
"2024366713",14,28,16
"2024357784",10,28,16
"2023476307",15,28,16
"2024350314",3,28,16
"2024350538",19,28,16
"2024363756",10,28,16
"2023459216",3,28,16
"2024361735",3,28,16
"2023476558",22,28,16
"2023459501",3,28,16
"2024352209",8,28,16
"2024361150",3,28,16
"2023459698",15,28,16
"2024353143",3,28,16
"2024363492",27,28,16
"2023459261",7,28,16
"2023476325",9,28,16
"2023477511",3,28,16
"2023476751",15,28,16
"2024358353",15,28,16
"2023470816",3,28,16
"2024364819",46,28,16
"2024358784",16,28,16
"2023476971",3,28,16
"2024360151",25,28,16
"2023476101",22,28,16
"2023459911",39,28,16
"2024352857",16,28,16
"2024366199",3,28,16
"2024351396",8,28,16
"2024352440",20,28,16
"2024362540",29,28,16
"2023475920",22,28,16
"2023459052",21,28,16
"2023459778",20,28,16
"2024354006",3,28,16
"2023455840",28,28,16
"2023459504",23,28,16
"2024365247",8,28,16
"2024362350",11,28,16
"2024364730",9,28,16
"2023455773",21,28,16
"2024361027",3,28,16
"2024353501",40,28,16
"2023478484",14,28,16
"2024357253",4,28,16
"2024350144",12,28,16
"2023455876",8,28,16
"2023476954",3,28,16
"2024365090",3,28,16
"2024351695",7,28,16
"2024360509",6,28,16
"2024365377",39,28,16
"2024352354",3,28,16
"2024352891",3,28,16
"2024359437",19,28,16
"2024352554",6,28,16
"2024366503",36,28,16
"2023477838",3,28,16
"2023460506",3,28,16
"2023475903",24,28,16
"2024354071",30,28,16
"2023463517",4,28,16
"2024357993",33,28,16
"2024357097",3,28,16
"2024363905",21,28,16
"2024362062",3,28,16
"2024364105",12,28,16
"2024372941",6,28,16
"2024364163",7,28,16
"2023478933",24,28,16
"2024356114",3,28,16
"2024152013",20,28,16
"2024358456",3,28,16
"2024361182",3,28,16
"2023476799",7,28,16
"2023476272",3,28,16
"2023464088",9,28,16
"2024366400",14,28,16
"2024358365",6,28,16
"2023455623",27,28,16
"2024363220",13,28,16
"2023470482",25,28,16
"2024356226",7,28,16
"2023455051",10,28,16
"2024354735",19,28,16
"2024353409",8,28,16
"2023459254",12,28,16
"2024366398",21,28,16
"2024365001",7,28,16
"2024357531",3,28,16
"2023459212",16,28,16
"2024352991",3,28,16
"2023476507",20,28,16
"2024362434",37,28,16
"2023459928",28,28,16
"2024365338",9,28,16
"2024353372",31,28,16
"2023460398",27,28,16
"2024362151",25,28,16
"2024357723",28,28,16
"2023459875",6,28,16
"2023459796",42,28,16
"2024365232",12,28,16
"2023460175",27,28,16
"2024365607",27,28,16
"2024363472",29,28,16
"2024363903",3,28,16
"2023470940",39,28,16
"2024356262",27,28,16
"2024352081",18,28,16
"2024184130",32,28,16
"2024363078",18,28,16
"2023460258",13,28,16
"2024360183",11,28,16
"2024359470",6,28,16
"2023476903",3,28,16
"2023478805",18,28,16
"2023460310",7,28,16
"2024357705",11,28,16
"2024360237",3,28,16
"2023475410",30,28,16
"2023470498",30,28,16
"2024358408",21,28,16
"2024364409",25,28,16
"2023460755",15,28,16
"2023476848",10,28,16
"2024365021",26,28,16
"2024352938",33,28,16
"2024357645",4,28,16
"2023479000",18,28,16
"2024352872",8,28,16
"2024372495",10,28,16
"2023455066",3,28,16
"2024351979",7,28,16
"2023470476",15,28,16
"2023476275",6,28,16
"2024361112",12,28,16
"2024358191",3,28,16
"2024352279",52,28,16
"2024358438",3,28,16
"2024360960",10,28,16
"2024358536",11,28,16
"2024358676",4,28,16
"2024358382",39,28,16
"2024366039",7,28,16
"2023455192",18,28,16
"2024360915",7,28,16
"2023460867",3,28,16
"2024352494",8,28,16
"2023470995",9,28,16
"2023459223",21,28,16
"2024365801",15,28,16
"2024354475",5,28,16
"2024363599",34,28,16
"2024354036",3,28,16
"2024363269",3,28,16
"2024352919",16,28,16
"2024363907",7,28,16
"2024360395",6,28,16
"2023478134",25,28,16
"2024356492",7,28,16
"2024361623",21,28,16
"2023475636",20,28,16
"2024356548",10,28,16
"2023459113",24,28,16
"2024364259",6,28,16
"2024357426",62,28,16
"2023475824",16,28,16
"2023463029",8,28,16
"2024359087",10,28,16
"2024360934",24,28,16
"2024360952",21,28,16
"2024360145",31,28,16
"2023460082",16,28,16
"2024352389",15,28,16
"2023460088",3,28,16
"2023477759",3,28,16
"2024351323",3,28,16
"2023470628",10,28,16
"2024362286",30,28,16
"2024353124",18,28,16
"2023455595",3,28,16
"2023477896",3,28,16
"2024357807",3,28,16
"2024351345",3,28,16
"2024354012",18,28,16
"2024356115",28,28,16
"2024350838",11,28,16
"2024364703",30,28,16
"2024354502",18,28,16
"2024363203",24,28,16
"2023455828",32,28,16
"2024365114",3,28,16
"2024352106",26,28,16
"2024354442",3,28,16
"2024360342",3,28,16
"2023460371",3,28,16
"2024360965",24,28,16
"2024364380",7,28,16
"2024365067",7,28,16
"2024352624",29,28,16
"2024360935",25,28,16
"2024360186",28,28,16
"2024372455",7,28,16
"2024354558",11,28,16
"2024362025",10,28,16
"2024350934",27,28,16
"2024372055",18,28,16
"2023478922",8,28,16
"2024351622",10,28,16
"2024354982",6,28,16
"2024358055",28,28,16
"2023470552",11,28,16
"2024352752",32,28,16
"2023459755",3,28,16
"2024354977",3,28,16
"2024359658",9,28,16
"2024357293",6,28,16
"2024357245",3,28,16
"2024350943",3,28,16
"2024360389",3,28,16
"2024366394",3,28,16
"2024356348",7,28,16
"2023459115",3,28,16
"2024365413",20,28,16
"2023470518",6,28,16
"2024363936",30,28,16
"2024362455",15,28,16
"2024361483",6,28,16
"2024359818",3,28,16
"2023463372",9,28,16
"2024361272",37,28,16
"2024358693",4,28,16
"2024352950",3,28,16
"2024352204",9,28,16
"2024363343",6,28,16
"2024356592",3,28,16
"2023478998",8,28,16
"2024360950",18,28,16
"2023462867",16,28,16
"2024364794",3,28,16
"2023455952",9,28,16
"2024362210",13,28,16
"2023477843",3,28,16
"2024354897",15,28,16
"2024352611",24,28,16
"2024354907",3,28,16
"2024361606",3,28,16
"2024360390",24,28,16
"2024350899",3,28,16
"2024357374",20,28,16
"2024365812",6,28,16
"2024357137",3,28,16
"2024352196",3,28,16
"2024360558",13,28,16
"2024365324",23,28,16
"2024361780",15,28,16
"2024359882",8,28,16
"2024358458",13,28,16
"2023476246",16,28,16
"2023475763",6,28,16
"2023460242",3,28,16
"2024364709",6,28,16
"2024359821",14,28,16
"2024356061",7,28,16
"2024360226",5,28,16
"2024362228",12,28,16
"2024359427",5,28,16
"2024360175",12,28,16
"2024362281",12,28,16
"2024358590",12,28,16
"2023459750",19,28,16
"2024361173",11,28,16
"2024357795",15,28,16
"2024364695",3,28,16
"2023477880",16,28,16
"2024361985",33,28,16
"2023455994",16,28,16
"2024357099",14,28,16
"2024361356",10,28,16
"2023464468",26,28,16
"2023476882",20,28,16
"2024356864",3,28,16
"2023477837",39,28,16
"2024354247",20,28,16
"2024365536",29,28,16
"2023459045",11,28,16
"2024363890",7,28,16
"2024350674",32,28,16
"2024365682",6,28,16
"2024352634",30,28,16
"2023460991",3,28,16
"2023455757",3,28,16
"2024354011",16,28,16
"2024363108",3,28,16
"2023470091",25,28,16
"2024351755",19,28,16
"2024360931",24,28,16
"2024363342",3,28,16
"2024366499",24,28,16
"2024361826",9,28,16
"2024372102",27,28,16
"2023477277",6,28,16
"2024365405",7,28,16
"2023459539",13,28,16
"2024360039",3,28,16
"2024357161",9,28,16
"2023478000",3,28,16
"2024352398",3,28,16
"2024353695",7,28,16
"2024360079",7,28,16
"2024357665",19,28,16
"2024184020",21,28,16
"2024362167",19,28,16
"2024352353",7,28,16
"2024356127",15,28,16
"2023460630",13,28,16
"2024360837",6,28,16
"2024353993",24,28,16
"2024361451",4,28,16
"2024364141",2,28,16
"2024362549",17,28,16
"2024350170",3,28,16
"2024352282",3,28,16
"2024354097",30,28,16
"2024361346",31,28,16
"2023476859",14,28,16
"2024363566",8,28,16
"2024352132",13,28,16
"2024364195",18,28,16
"2024351161",10,28,16
"2024364054",14,28,16
"2024364086",11,28,16
"2024363027",8,28,16
"2024351004",29,28,16
"2023478030",9,28,16
"2024366595",8,28,16
"2023470350",6,28,16
"2024354257",32,28,16
"2024150075",9,28,16
"2023111533",32,28,16
"2024356306",6,28,16
"2024358694",14,28,16
"2024364177",2,28,16
"2023476432",5,28,16
"2024366832",2,28,16
"2023470381",6,28,16
"2024372608",22,28,16
"2024350418",3,28,16
"2024357409",30,28,16
"2024354381",9,28,16
"2024366061",13,28,16
"2023476513",7,28,16
"2024358005",19,28,16
"2023475627",3,28,16
"2023475794",7,28,16
"2024353132",16,28,16
"2023477841",3,28,16
"2024351874",12,28,16
"2023459041",21,28,16
"2024372697",3,28,16
"2023460622",4,28,16
"2024356220",3,28,16
"2024351943",7,28,16
"2023476783",10,28,16
"2023455569",31,28,16
"2023464905",3,28,16
"2023460928",13,28,16
"2023476476",18,28,16
"2023478859",38,28,16
"2023476398",6,28,16
"2023459936",10,28,16
"2024356981",6,28,16
"2023477760",16,28,16
"2024356789",13,28,16
"2024350835",44,28,16
"2024356428",3,28,16
"2023455236",15,28,16
"2023476969",7,28,16
"2024354368",20,28,16
"2024353744",7,28,16
"2023460331",7,28,16
"2024350697",13,28,16
"2024365990",6,28,16
"2023460918",17,28,16
"2024350281",7,28,16
"2023460771",3,28,16
"2024353303",7,28,16
"2023476120",23,28,16
"2024359371",18,28,16
"2023470319",9,28,16
"2024360720",3,28,16
"2024363504",17,28,16
"2023470531",27,28,16
"2023470834",3,28,16
"2024353782",22,28,16
"2024361835",21,28,16
"2024357177",8,28,16
"2023478962",9,28,16
"2024354892",49,28,16
"2023476604",16,28,16
"2023475678",24,28,16
"2023464146",8,28,16
"2023477154",9,28,16
"2024352144",8,28,16
"2024351798",18,28,16
"2024365262",19,28,16
"2023477953",7,28,16
"2024357947",15,28,16
"2023478441",5,28,16
"2024363708",19,28,16
"2023455073",29,28,16
"2024365804",13,28,16
"2024361824",15,28,16
"2024362231",17,28,16
"2024353839",9,28,16
"2023460439",3,28,16
"2024359307",21,28,16
"2024353702",14,28,16
"2024372337",6,28,16
"2024363120",3,28,16
"2024013002",24,28,16
"2023477721",8,28,16
"2024361738",19,28,16
"2023470781",14,28,16
"2024366802",19,28,16
"2024353528",12,28,16
"2024354566",9,28,16
"2024365164",7,28,16
"2023464718",6,28,16
"2024351969",6,28,16
"2024357655",16,28,16
"2024352963",11,28,16
"2024359657",7,28,16
"2023459084",11,28,16
"2023455107",20,28,16
"2024364192",6,28,16
"2023475672",11,28,16
"2024351529",7,28,16
"2024350340",18,28,16
"2023478480",7,28,16
"2024354919",6,28,16
"2023476509",3,28,16
"2024360026",9,28,16
"2024366311",3,28,16
"2024361772",17,28,16
"2024366229",7,28,16
"2023478576",6,28,16
"2024351707",3,28,16
"2023459088",9,28,16
"2024353209",30,28,16
"2024350904",4,28,16
"2024356773",3,28,16
"2023470323",3,28,16
"2023477994",27,28,16
"2023475420",5,28,16
"2024351124",25,28,16
"2024353026",12,28,16
"2024358596",3,28,16
"2024357895",15,28,16
"2024356089",27,28,16
"2023455897",24,28,16
"2023475560",21,28,16
"2024361783",11,28,16
"2024352235",4,28,16
"2024361964",18,28,16
"2024353172",25,28,16
"2023476701",8,28,16
"2023478165",10,28,16
"2024356563",20,28,16
"2023478058",10,28,16
"2023477999",7,28,16
"2024354046",11,28,16
"2024360644",27,28,16
"2023475831",12,28,16
"2023477509",14,28,16
"2024351239",9,28,16
"2024356975",6,28,16
"2024365622",8,28,16
"2024364301",3,28,16
"2024359501",26,28,16
"2024351356",6,28,16
"2024363484",3,28,16
"2023476803",15,28,16
"2023470968",14,28,16
"2024361073",13,28,16
"2024357379",27,28,16
"2024353766",3,28,16
"2024352514",8,28,16
"2023478936",6,28,16
"2024356699",3,28,16
"2024363431",17,28,16
"2024351230",30,28,16
"2024351499",26,28,16
"2024356104",22,28,16
"2023455215",23,28,16
"2024350772",6,28,16
"2024350305",11,28,16
"2024358293",3,28,16
"2023475943",13,28,16
"2024372924",9,28,16
"2023477107",9,28,16
"2024352858",13,28,16
"2024350616",11,28,16
"2024360688",10,28,16
"2024351084",26,28,16
"2024357810",33,28,16
"2024350156",3,28,16
"2024361716",16,28,16
"2024361463",7,28,16
"2024366099",4,28,16
"2024358175",23,28,16
"2024357411",12,28,16
"2023459240",15,28,16
"2024366604",25,28,16
"2024361707",13,28,16
"2024351641",3,28,16
"2024352920",30,28,16
"2024353815",6,28,16
"2023459532",8,28,16
"2024353279",8,28,16
"2024356983",15,28,16
"2024372475",3,28,16
"2024358554",11,28,16
"2023477168",18,28,16
"2024359345",13,28,16
"2024353142",22,28,16
"2024353053",8,28,16
"2024352271",9,28,16
"2023455727",8,28,16
"2024351123",16,28,16
"2023464397",3,28,16
"2024351498",3,28,16
"2024350167",6,28,16
"2024356021",3,28,16
"2024352221",21,28,16
"2023470986",22,28,16
"2024362278",12,28,16
"2024363494",4,28,16
"2023478571",17,28,16
"2024358261",3,28,16
"2024354185",11,28,16
"2023455067",35,28,16
"2024358796",6,28,16
"2024361075",10,28,16
"2024353170",6,28,16
"2024354342",23,28,16
"2024358265",16,28,16
"2024363758",6,28,16
"2024360481",20,28,16
"2024360539",9,28,16
"2024354158",10,28,16
"2024363853",19,28,16
"2024364606",7,28,16
"2024359554",8,28,16
"2023476279",7,28,16
"2023475732",16,28,16
"2024361425",8,28,16
"2024352706",21,28,16
"2024350760",3,28,16
"2023464751",8,28,16
"2024356096",9,28,16
"2024360394",6,28,16
"2024363506",3,28,16
"2024365760",21,28,16
"2023459280",7,28,16
"2024350412",6,28,16
"2023464045",11,28,16
"2024363778",20,28,16
"2023459784",19,28,16
"2023476074",3,28,16
"2024365961",9,28,16
"2023464255",4,28,16
"2024356280",16,28,16
"2024359802",5,28,16
"2024354101",7,28,16
"2024351252",6,28,16
"2024353720",10,28,16
"2024364249",3,28,16
"2024357695",21,28,16
"2023460322",15,28,16
"2023455765",12,28,16
"2023477352",21,28,16
"2024357456",3,28,16
"2024358044",11,28,16
"2024361844",13,28,16
"2024356257",24,28,16
"2023460190",32,28,16
"2024363789",25,28,16
"2024357878",13,28,16
"2024364843",33,28,16
"2024361309",21,28,16
"2023476405",12,28,16
"2023475691",13,28,16
"2024363976",2,28,16
"2024359793",3,28,16
"2024364696",18,28,16
"2023470361",17,28,16
"2023459679",14,28,16
"2023455384",14,28,16
"2024358804",3,28,16
"2023477844",24,28,16
"2023477849",16,28,16
"2024364721",6,28,16
"2024372916",20,28,16
"2023477839",13,28,16
"2024358672",29,28,16
"2024363114",28,28,16
"2023476465",6,28,16
"2023470366",23,28,16
"2024360099",9,28,16
"2024001007",32,28,16
"2024353149",21,28,16
"2024361012",14,28,16
"2023478291",3,28,16
"2023455425",10,28,16
"2023455203",4,28,16
"2023460207",10,28,16
"2023475746",13,28,16
"2024360924",19,28,16
"2024364950",13,28,16
"2024354572",9,28,16
"2023475500",3,28,16
"2024365994",12,28,16
"2024364532",15,28,16
"2024361031",3,28,16
"2024350233",7,28,16
"2023478587",3,28,16
"2023470958",22,28,16
"2023477695",7,28,16
"2024359207",27,28,16
"2024365092",13,28,16
"2024358994",18,28,16
"2024352877",13,28,16
"2024352980",23,28,16
"2024364153",17,28,16
"2024356845",14,28,16
"2024372018",11,28,16
"2024351859",17,28,16
"2024360264",3,28,16
"2023475606",55,28,16
"2024351454",4,28,16
"2024350205",4,28,16
"2023459396",6,28,16
"2023476752",6,28,16
"2024352984",31,28,16
"2024350829",3,28,16
"2024352545",31,28,16
"2024363589",36,28,16
"2023464198",11,28,16
"2024358363",33,28,16
"2024362422",33,28,16
"2023477998",20,28,16
"2024357487",8,28,16
"2024354094",21,28,16
"2024360631",14,28,16
"2024356046",11,28,16
"2024363086",9,28,16
"2024364451",17,28,16
"2024359810",24,28,16
"2024350517",2,28,16
"2023478301",12,28,16
"2024360041",3,28,16
"2023478574",27,28,16
"2024350203",22,28,16
"2024362780",3,28,16
"2024350577",18,28,16
"2024361297",13,28,16
"2024363567",7,28,16
"2023477059",24,28,16
"2023475566",10,28,16
"2024363837",3,28,16
"2024352643",20,28,16
"2024352225",18,28,16
"2024364733",6,28,16
"2024366702",17,28,16
"2024361287",14,28,16
"2023464113",3,28,16
"2024353863",18,28,16
"2024358436",13,28,16
"2024351449",18,28,16
"2024352441",29,28,16
"2023476730",3,28,16
"2023459260",3,28,16
"2023470967",6,28,16
"2024363016",27,28,16
"2024358028",26,28,16
"2024001011",3,28,16
"2024356478",17,28,16
"2024366728",6,28,16
"2024359589",19,28,16
"2024363911",8,28,16
"2024364315",3,28,16
"2024357044",9,28,16
"2024354180",3,28,16
"2024361776",25,28,16
"2023459898",21,28,16
"2023475654",3,28,16
"2024350885",29,28,16
"2024359828",8,28,16
"2023477161",3,28,16
"2023455908",22,28,16
"2024363325",21,28,16
"2024372374",11,28,16
"2023455751",3,28,16
"2024354010",10,28,16
"2024352871",3,28,16
"2024351086",3,28,16
"2024350008",3,28,16
"2024352341",3,28,16
"2023476328",8,28,16
"2024350306",20,28,16
"2024356065",14,28,16
"2024356117",3,28,16
"2024353066",3,28,16
"2023459187",13,28,16
"2024360468",11,28,16
"2024357774",20,28,16
"2023478186",6,28,16
"2024358895",11,28,16
"2024359241",3,28,16
"2024363461",21,28,16
"2024358291",20,28,16
"2024359118",13,28,16
"2024356830",7,28,16
"2023470046",23,28,16
"2024350515",3,28,16
"2024372202",3,28,16
"2024365119",11,28,16
"2023477353",15,28,16
"2024351240",33,28,16
"2024361017",12,28,16
"2024363362",13,28,16
"2024361166",3,28,16
"2024358292",6,28,16
"2023455608",20,28,16
"2024350836",20,28,16
"2023455345",33,28,16
"2023459715",3,28,16
"2024360302",23,28,16
"2023478012",12,28,16
"2024359449",21,28,16
"2024351082",6,28,16
"2024352077",6,28,16
"2024351615",14,28,16
"2023477830",26,28,16
"2023477197",32,28,16
"2024365389",3,28,16
"2023460769",29,28,16
"2024357269",64,28,16
"2023476429",3,28,16
"2024361119",35,28,16
"2023459259",3,28,16
"2024356564",18,28,16
"2023476749",3,28,16
"2024356693",9,28,16
"2023470783",25,28,16
"2023476776",14,28,16
"2024351866",22,28,16
"2023460263",9,28,16
"2023460902",3,28,16
"2024372199",3,28,16
"2024363810",7,28,16
"2023477295",20,28,16
"2024362563",24,28,16
"2024361288",12,28,16
"2023459933",3,28,16
"2024354441",32,28,16
"2024352134",3,28,16
"2023460390",17,28,16
"2023478007",3,28,16
"2024350930",59,28,16
"2024366954",3,28,16
"2024353892",9,28,16
"2024359567",26,28,16
"2024351648",17,28,16
"2024357029",3,28,16
"2024365207",14,28,16
"2023475509",18,28,16
"2024350342",3,28,16
"2023459513",16,28,16
"2024362325",20,28,16
"2023459509",3,28,16
"2023477992",3,28,16
"2024190014",18,28,16
"2024352753",10,28,16
"2023049280",4,28,16
"2024353835",3,28,16
"2023464917",33,28,16
"2024357646",7,28,16
"2024352529",7,28,16
"2024364568",20,28,16
"2023476727",32,28,16
"2023463896",33,28,16
"2024360388",5,28,16
"2024360018",3,28,16
"2024360341",43,28,16
"2023470538",21,28,16
"2023470057",11,28,16
"2024357030",23,28,16
"2023477512",19,28,16
"2024354066",3,28,16
"2024358257",9,28,16
"2023464956",29,28,16
"2024354670",28,28,16
"2023478562",6,28,16
"2024361220",48,28,16
"2024364851",25,28,16
"2024352935",11,28,16
"2023459798",15,28,16
"2023026045",7,28,16
"2024352120",30,28,16
"2024365618",3,28,16
"2024352291",27,28,16
"2024360712",30,28,16
"2024365171",7,28,16
"2024364154",9,28,16
"2024365601",11,28,16
"2024352262",27,28,16
"2023462669",17,28,16
"2024359010",16,28,16
"2024358356",32,28,16
"2024364060",3,28,16
"2023476393",18,28,16
"2024351530",13,28,16
"2024358594",10,28,16
"2024356221",23,28,16
"2024363192",18,28,16
"2024353384",21,28,16
"2024357803",4,28,16
"2024354163",17,28,16
"2023476342",37,28,16
"2024357434",22,28,16
"2024350138",9,28,16
"2024363809",3,28,16
"2024352363",7,28,16
"2024350910",27,28,16
"2024363429",3,28,16
"2024351558",17,28,16
"2023478806",15,28,16
"2024354042",12,28,16
"2024357461",3,28,16
"2024360167",8,28,16
"2023476048",13,28,16
"2024366496",39,28,16
"2024362037",24,28,16
"2023470118",12,28,16
"2024352277",22,28,16
"2024352009",3,28,16
"2024361205",8,28,16
"2023470537",3,28,16
"2024352383",3,28,16
"2024358373",19,28,16
"2023455761",3,28,16
"2023460629",3,28,16
"2024354014",7,28,16
"2024353280",7,28,16
"2024357664",7,28,16
"2024363820",7,28,16
"2023460846",8,28,16
"2024350220",25,28,16
"2023477741",26,28,16
"2024353915",38,28,16
"2024366869",7,28,16
"2024351026",24,28,16
"2024353473",9,28,16
"2024358112",3,28,16
"2024353173",3,28,16
"2024366613",13,28,16
"2024184079",8,28,16
"2024372943",14,28,16
"2024365991",35,28,16
"2024356018",3,28,16
"2023477529",25,28,16
"2024363579",3,28,16
"2023477971",3,28,16
"2024361880",24,28,16
"2023470639",24,28,16
"2024360580",7,28,16
"2024357408",3,28,16
"2023476759",15,28,16
"2024366606",16,28,16
"2024363597",3,28,16
"2024350921",19,28,16
"2024356169",22,28,16
"2024358141",11,28,16
"2024025004",3,28,16
"2024364156",32,28,16
"2024351103",3,28,16
"2024352541",8,28,16
"2024356824",7,28,16
"2023476344",17,28,16
"2023477726",7,28,16
"2024365781",7,28,16
"2024365669",7,28,16
"2024364180",24,28,16
"2024353730",37,28,16
"2023476290",25,28,16
"2024352242",13,28,16
"2024359459",3,28,16
"2024372369",14,28,16
"2024353319",6,28,16
"2023478927",27,28,16
"2023476282",14,28,16
"2024359992",3,28,16
"2023478114",3,28,16
